encoder,dataset,seed,repeat,query_id,candidate_count,active_cell_count,packing_width,packed_vector_length,d,d_pub,d_priv,offline_key_and_document_prepare_seconds,client_transform_ms,client_pack_ms,client_encrypt_ms,client_serialize_ms,server_query_deserialize_ms,server_plaintext_prepare_ms,server_ct_pt_eval_ms,server_response_serialize_ms,client_result_deserialize_ms,client_decrypt_ms,end_to_end_ms,server_eval_candidates_per_second,end_to_end_candidates_per_second,rss_start_mb,rss_end_mb,rss_sampled_max_mb,rss_sampled_increment_mb,process_peak_wset_before_mb,process_peak_wset_after_mb,score_max_abs_error,score_rmse,score_mean_abs_error,score_p99_abs_error,score_mean_relative_error,score_p99_relative_error,top1_flip,top10_overlap,top10_exact_order,full_rank_position_flip_fraction,kendall_tau,pairwise_order_flip_fraction,ranking_tied_pair_count,query_ciphertext_count,query_ciphertext_bytes,query_ciphertext_bytes_each,response_ciphertext_count,response_ciphertext_bytes,response_ciphertext_bytes_each_min,response_ciphertext_bytes_each_max,plaintext_keying_max_abs_error
multilingual-e5-small,SciFact,31,4,164,128,38,8,2304,384,96,288,0.8148819000925869,0.7608,0.0894,21.9921,9.0385,2.9581,0.2476,2775.6867,104.0679,62.2394,71.6586,3049.2922,46.114714603777145,41.9769545207901,223.59375,262.2109375,262.2109375,38.6171875,332.640625,332.640625,2.202160597642583e-06,1.3765795474845546e-06,1.3475745355671242e-06,1.9031187934001603e-06,6.643914526408785e-05,0.0004908223286077515,0,1.0,1,0.0,1.0,0.0,0,5,1670794,"[334276, 334170, 334527, 333664, 334157]",128,30126557,235247,235494,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,3,164,128,38,1,288,384,96,288,0.8148819000925869,0.553,0.0787,128.1967,84.8293,20.0086,0.1457,1955.8753,100.7381,67.9611,76.8357,2435.7933,65.44384501404564,52.549614944749216,223.48828125,272.15625,272.15625,48.66796875,332.640625,332.640625,7.671573616363503e-07,5.275583175594342e-07,5.200126540986434e-07,7.264541254965383e-07,2.5826377412361664e-05,0.00022119781588525247,0,1.0,1,0.0,1.0,0.0,0,38,12703611,"[334334, 334294, 334169, 334299, 334439, 334253, 334470, 334358, 334431, 334205, 334316, 334388, 334403, 334450, 334167, 334355, 334400, 334336, 333930, 334340, 334192, 334412, 334219, 334276, 334389, 334371, 334412, 334189, 334435, 334303, 334282, 334335, 334193, 334188, 334389, 334078, 334375, 334236]",128,30126012,235272,235508,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,2,164,128,38,1,288,384,96,288,0.8148819000925869,0.5921,0.0573,111.9721,81.5229,34.957,0.1656,1993.5615,103.1461,45.577,82.3001,2454.4263,64.2066974106392,52.15067977392517,227.2109375,273.03125,273.03125,45.8203125,332.640625,332.640625,7.671968356819103e-07,5.359146993113137e-07,5.259385317248633e-07,7.113212755372258e-07,2.691919562194729e-05,0.00025904020552178935,0,1.0,1,0.0,1.0,0.0,0,38,12702633,"[334300, 334398, 333902, 334188, 334404, 334029, 334356, 334243, 334136, 334428, 334221, 333969, 334515, 334232, 334442, 334262, 334067, 333814, 334425, 334331, 334473, 334355, 334377, 334241, 334154, 334255, 334365, 334348, 334351, 334381, 334319, 334232, 334483, 334519, 334015, 334473, 334280, 334350]",128,30124712,235153,235461,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,2,164,128,38,4,1152,384,96,288,0.8148819000925869,0.5854,0.043,36.1817,26.4606,6.0251,0.2509,2478.6931,97.0544,68.3727,74.0435,2788.226,51.64011631774825,45.90732602020065,226.79296875,262.94921875,262.94921875,36.15625,332.640625,332.640625,8.968540763654165e-07,5.156142468080164e-07,4.812925069090829e-07,8.763570089335982e-07,2.4467493628162263e-05,0.0002452392054467685,0,1.0,1,0.0,1.0,0.0,0,10,3343497,"[334061, 334448, 334505, 334432, 334412, 334163, 334502, 334411, 334225, 334338]",128,30125955,235271,235475,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,0,164,128,38,2,576,384,96,288,0.8148819000925869,0.5484,0.0463,58.4867,48.0477,10.2902,0.1802,2238.6406,105.4813,69.5784,76.8248,2608.7088,57.177556772623525,49.06641937191303,227.64453125,266.0625,266.0625,38.41796875,332.640625,332.640625,2.02644264724397e-06,1.684300228110234e-06,1.6797895724066515e-06,1.9806853884276473e-06,8.507985224613329e-05,0.000757470388707651,0,1.0,1,0.0,1.0,0.0,0,19,6350983,"[334469, 334179, 334515, 334463, 334450, 334392, 333633, 334375, 334396, 334423, 334490, 334237, 333829, 334428, 334140, 334376, 333915, 334118, 334155]",128,30127093,235259,235495,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,3,164,128,38,8,2304,384,96,288,0.8148819000925869,0.5872,0.0699,21.3186,10.3067,2.9341,0.2407,2949.588,108.4045,44.1364,95.6898,3233.8663,43.39589122277416,39.581104512576786,226.95703125,264.0703125,264.0703125,37.11328125,332.640625,332.640625,2.151842010411631e-06,1.3674059868408838e-06,1.34289177514011e-06,1.937215209272397e-06,6.516484690038915e-05,0.0005876346083341446,0,1.0,1,0.0,1.0,0.0,0,5,1671855,"[334356, 334436, 334431, 334295, 334337]",128,30126394,235165,235485,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,3,164,128,38,2,576,384,96,288,0.8148819000925869,0.6482,0.0929,89.8306,49.7895,12.4865,0.1768,2414.8386,109.0418,99.4739,75.6123,2852.645,53.005612880297676,44.87063760124376,226.7421875,264.1796875,264.6640625,37.921875,332.640625,332.640625,2.0846745553970703e-06,1.6659558812021048e-06,1.6598510798532452e-06,2.067160420670955e-06,8.151387254741997e-05,0.0006534722022652598,0,1.0,1,0.0,1.0,0.0,0,19,6352542,"[334136, 334401, 334214, 334303, 334176, 334477, 334305, 334363, 334444, 334454, 334417, 334149, 334553, 334505, 334221, 334457, 334461, 334409, 334097]",128,30126228,235258,235445,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,1,164,128,38,4,1152,384,96,288,0.8148819000925869,0.7839,0.0659,50.3098,19.5509,6.107,0.2786,2525.6339,98.506,63.3546,88.1192,2853.2389,50.68034603114886,44.861297804400465,226.90625,262.63671875,262.63671875,35.73046875,332.640625,332.640625,9.38104146738783e-07,5.000095203321585e-07,4.606917443959754e-07,8.355852251507686e-07,2.417896620351799e-05,0.0002737897042278202,0,1.0,1,0.0,1.0,0.0,0,10,3342388,"[334074, 334371, 334564, 334332, 334295, 334320, 333666, 334205, 334351, 334210]",128,30125855,235247,235480,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,2,164,128,38,2,576,384,96,288,0.8148819000925869,0.5974,0.0511,64.9887,45.8014,10.9254,0.2232,2297.2615,102.5121,72.6123,70.4048,2665.8877,55.718515284394044,48.01402549702299,228.03125,264.94140625,264.94140625,36.91015625,332.640625,332.640625,1.9335616437618497e-06,1.671037363154587e-06,1.6660945451736892e-06,1.9244160704619957e-06,8.327068037524777e-05,0.0006636021910048824,0,1.0,1,0.0,1.0,0.0,0,19,6352089,"[334520, 334381, 334338, 334381, 334093, 334384, 334488, 334517, 334445, 334389, 334175, 334236, 334084, 334444, 334451, 334106, 334136, 334350, 334171]",128,30126084,235210,235488,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,0,164,128,38,1,288,384,96,288,0.8148819000925869,0.6051,0.0727,120.0449,76.3329,33.933,0.1384,1932.2991,97.6075,69.3611,68.8528,2399.8005,66.24233277343036,53.337767035218135,226.875,271.5,271.5,44.625,332.640625,332.640625,7.888980795497935e-07,5.23119485188221e-07,5.148468779492294e-07,7.245848728058142e-07,2.5632345820884645e-05,0.0002343513408382259,0,1.0,1,0.0,1.0,0.0,0,38,12701553,"[334445, 334423, 334381, 334170, 334420, 334303, 334363, 334167, 334440, 334087, 333905, 334096, 334308, 334352, 334322, 334148, 334213, 334055, 334173, 333579, 334425, 334384, 334364, 334232, 334438, 334511, 334260, 334447, 334170, 333717, 334498, 334456, 334037, 334302, 334459, 334420, 334160, 333923]",128,30125364,235269,235463,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,4,164,128,38,4,1152,384,96,288,0.8148819000925869,0.5784,0.0493,31.896,20.2526,5.6446,0.2814,2529.0008,105.1543,52.1272,81.1918,2826.7792,50.61287446014252,45.2812161629037,226.7421875,264.91796875,264.91796875,38.17578125,332.640625,332.640625,1.0607620151842356e-06,5.596577807970568e-07,5.235198287980368e-07,9.727622757702698e-07,2.6687491173395986e-05,0.0002405964586892168,0,1.0,1,0.0,1.0,0.0,0,10,3343629,"[334464, 334414, 334455, 334430, 334484, 334334, 334285, 334163, 334202, 334398]",128,30126327,235249,235497,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,0,164,128,38,4,1152,384,96,288,0.8148819000925869,0.6576,0.0935,34.0873,23.4968,6.7238,0.3616,2560.2512,103.1057,44.7694,76.3134,2850.4586,49.995094231378545,44.90505492695105,228.23828125,265.15234375,265.15234375,36.9140625,332.640625,332.640625,8.716904383344881e-07,4.924919399783064e-07,4.594430912992846e-07,8.543067429689009e-07,2.2637298034578408e-05,0.00019915591298797842,0,1.0,1,0.0,1.0,0.0,0,10,3343470,"[334234, 334443, 334211, 334311, 334456, 334162, 334398, 334404, 334457, 334394]",128,30125823,235188,235468,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,3,164,128,38,4,1152,384,96,288,0.8148819000925869,0.7048,0.0555,32.8975,22.8857,7.7701,0.3347,2515.7758,98.7915,68.4033,72.788,2820.9825,50.87893762234298,45.37426233590602,227.69140625,262.59765625,262.59765625,34.90625,332.640625,332.640625,9.13043472706293e-07,4.99589219775028e-07,4.6759043736491483e-07,8.42757425659549e-07,2.337282039761956e-05,0.00021503106220863353,0,1.0,1,0.0,1.0,0.0,0,10,3343129,"[334451, 334408, 334406, 334415, 334271, 334093, 334078, 334397, 334289, 334321]",128,30125901,235255,235469,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,2,164,128,38,8,2304,384,96,288,0.8148819000925869,0.6338,0.0782,17.2675,12.7261,4.0385,0.2736,2803.6667,108.9516,44.4764,91.6624,3084.4731,45.654499516650816,41.4981735454266,227.93359375,264.5234375,264.5234375,36.58984375,332.640625,332.640625,1.9153317499243094e-06,1.3492852169409103e-06,1.3238875986677578e-06,1.8957549394949328e-06,6.62200781591671e-05,0.0004898780720089807,0,1.0,1,0.0,1.0,0.0,0,5,1671888,"[334518, 334337, 334450, 334458, 334125]",128,30126543,235260,235474,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,0,164,128,38,8,2304,384,96,288,0.8148819000925869,0.5508,0.0695,14.9669,10.6753,3.7182,0.2544,2720.3429,104.002,69.4932,67.4899,2992.0673,47.0528917512568,42.779786403868655,227.07421875,263.2421875,263.2421875,36.16796875,332.640625,332.640625,2.0166514555150505e-06,1.3555927772110424e-06,1.3242686220117527e-06,1.9370638867039976e-06,6.569194409126817e-05,0.0005792936825510788,0,1.0,1,0.0,1.0,0.0,0,5,1672143,"[334443, 334377, 334457, 334333, 334533]",128,30125282,235240,235449,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,4,164,128,38,2,576,384,96,288,0.8148819000925869,1.557,0.2182,73.7927,37.802,9.6621,0.1702,2156.4158,98.7109,66.1067,69.9385,2514.9751,59.35775465937505,50.89513609896177,226.859375,265.38671875,265.38671875,38.52734375,332.640625,332.640625,2.014168785112458e-06,1.6749534183309403e-06,1.6694425077672592e-06,1.9237699436973343e-06,8.375208384444469e-05,0.0008021870450329017,0,1.0,1,0.0,1.0,0.0,0,19,6349632,"[334414, 334422, 334204, 333333, 334433, 334354, 334431, 334232, 334143, 334424, 334193, 334045, 334117, 334114, 334165, 334253, 334308, 334380, 333667]",128,30127154,235264,235482,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,4,164,128,38,1,288,384,96,288,0.8148819000925869,0.5495,0.0822,109.8716,73.7131,19.246,0.1416,2016.7244,108.5979,76.6206,73.8148,2479.9547,63.46925737597065,51.61384601097754,226.71875,271.67578125,271.67578125,44.95703125,332.640625,332.640625,7.962091242187663e-07,5.273019614329482e-07,5.197508890399551e-07,7.49501818465455e-07,2.5352724252337326e-05,0.0002169077336333109,0,1.0,1,0.0,1.0,0.0,0,38,12702019,"[334360, 334312, 334407, 334403, 334374, 334224, 334206, 334487, 334214, 334333, 334431, 334170, 334191, 333918, 334363, 334138, 334220, 334315, 334456, 334176, 333914, 334121, 334317, 334367, 334342, 334355, 334409, 334510, 334360, 334406, 334289, 334138, 334169, 333281, 334414, 334482, 334390, 334057]",128,30125397,235228,235470,1.5204277351021922e-08
multilingual-e5-small,SciFact,31,1,164,128,38,1,288,384,96,288,0.8148819000925869,0.5431,0.0586,117.6757,86.4575,21.6394,0.1469,1972.0777,108.9131,58.2468,79.4675,2445.8167,64.90616470131982,52.33425710111473,227.00390625,272.0,272.0,44.99609375,332.640625,332.640625,7.550217057672448e-07,5.396776607172462e-07,5.312349870370671e-07,7.448259380529559e-07,2.744549695965351e-05,0.00026698934328933584,0,1.0,1,0.0,1.0,0.0,0,38,12702305,"[334397, 334348, 333327, 334157, 334336, 334355, 334508, 334315, 334318, 334345, 334327, 334129, 334165, 334463, 334154, 334258, 333852, 334117, 334089, 333846, 334463, 334258, 334326, 334495, 334320, 334442, 334380, 334438, 334276, 333998, 334436, 334372, 334233, 334400, 334407, 334541, 334314, 334400]",128,30125690,234995,235459,1.5204277351021922e-08
multilingual-e5-base,SciFact,11,4,40,16,6,1,576,768,192,576,5.003991500008851,0.3343,0.0216,18.8258,10.9146,3.4737,0.054,258.9024,11.8434,6.1058,8.402,319.1579,61.799349870839364,50.131925294658224,247.17578125,250.3046875,250.3046875,3.12890625,332.640625,332.640625,1.7641918584748728e-06,1.6224879792545718e-06,1.6189920767190578e-06,1.7625355507797091e-06,2.5183014165214357e-05,3.241597969543821e-05,0,1.0,1,0.0,1.0,0.0,0,6,2005861,"[334313, 334364, 334373, 334199, 334174, 334438]",16,3765741,235292,235425,5.567636907066742e-09
multilingual-e5-base,SciFact,11,1,40,16,6,1,576,768,192,576,5.003991500008851,0.31,0.0205,24.7083,14.5895,6.6343,0.0428,272.3646,12.7381,5.7701,8.8696,346.3577,58.74478548240116,46.19501746316019,243.21484375,250.3046875,250.953125,7.73828125,332.640625,332.640625,1.821756232062155e-06,1.6874805496475751e-06,1.6836602702630966e-06,1.8187400014739452e-06,2.6131421771883272e-05,3.2571183595777114e-05,0,1.0,1,0.0,1.0,0.0,0,6,2005700,"[334432, 334399, 334271, 334470, 334396, 333732]",16,3765575,235240,235436,5.567636907066742e-09
multilingual-e5-base,SciFact,11,4,40,16,6,4,2304,768,192,576,5.003991500008851,0.3098,0.0354,6.0551,4.8735,4.9242,0.1701,333.1129,10.7411,6.5498,8.4793,375.6607,48.03176340513981,42.59162590071306,242.765625,249.2890625,249.9453125,7.1796875,332.640625,332.640625,1.924689675789071e-06,1.420049192114721e-06,1.3931791340722997e-06,1.894328138642154e-06,2.1691228100425463e-05,2.8668534611939713e-05,0,1.0,1,0.0,1.0,0.0,0,2,668673,"[334431, 334242]",16,3765640,235244,235440,5.567636907066742e-09
multilingual-e5-base,SciFact,11,0,40,16,6,4,2304,768,192,576,5.003991500008851,0.3119,0.04,6.7291,6.0126,2.3158,0.095,337.6738,13.5075,5.439,8.6371,381.0718,47.383006913772995,41.986838175902804,243.66015625,251.09765625,251.09765625,7.4375,332.640625,332.640625,1.684796715611947e-06,1.3426087103614704e-06,1.3237725978837954e-06,1.6789408666520455e-06,2.05180824673498e-05,2.8059138358886905e-05,0,1.0,1,0.0,1.0,0.0,0,2,668376,"[334204, 334172]",16,3765482,235297,235417,5.567636907066742e-09
multilingual-e5-base,SciFact,11,3,40,16,6,2,1152,768,192,576,5.003991500008851,0.4311,0.0257,10.4007,6.872,1.8795,0.0642,348.0998,16.5831,5.2401,16.3351,406.278,45.963829913145595,39.381901062819054,242.55078125,251.09765625,251.09765625,8.546875,332.640625,332.640625,7.742029962537478e-07,5.439505018862866e-07,5.17941267119161e-07,7.686453763488393e-07,8.028987743217533e-06,1.3374071127313147e-05,0,1.0,1,0.0,1.0,0.0,0,3,1002939,"[334314, 334283, 334342]",16,3765691,235253,235470,5.567636907066742e-09
multilingual-e5-base,SciFact,11,0,40,16,6,2,1152,768,192,576,5.003991500008851,0.4691,0.0334,11.3727,10.7709,2.5198,0.0541,334.71,12.6983,5.82,8.5648,387.3016,47.80257536374773,41.3114740553615,242.76953125,249.43359375,249.890625,7.12109375,332.640625,332.640625,7.058965055400934e-07,4.950564576415205e-07,4.7089591304798686e-07,7.007602595147239e-07,7.415974054976456e-06,1.244800499694542e-05,0,1.0,1,0.0,1.0,0.0,0,3,1002845,"[334467, 334181, 334197]",16,3765814,235281,235454,5.567636907066742e-09
multilingual-e5-base,SciFact,11,2,40,16,6,2,1152,768,192,576,5.003991500008851,0.3708,0.0257,10.4205,6.2926,2.3931,0.0546,313.6856,12.5552,5.8357,8.5051,360.4288,51.0064854746281,44.391569153186424,242.76953125,249.43359375,249.83203125,7.0625,332.640625,332.640625,7.436265451674084e-07,5.198012438992249e-07,4.958076550761609e-07,7.318844124606233e-07,7.841057830143953e-06,1.2537569826338601e-05,0,1.0,1,0.0,1.0,0.0,0,3,1002981,"[334295, 334218, 334468]",16,3765856,235313,235421,5.567636907066742e-09
multilingual-e5-base,SciFact,11,2,40,16,6,1,576,768,192,576,5.003991500008851,0.3185,0.0209,19.5966,11.249,3.4073,0.0589,271.0896,11.7988,9.0705,13.2517,340.2123,59.02107642639186,47.02945778268452,242.76953125,251.2265625,251.2265625,8.45703125,332.640625,332.640625,1.76159215334315e-06,1.5716989079375804e-06,1.5677433566423614e-06,1.7546991954511815e-06,2.4367262647712775e-05,3.0147088839996657e-05,0,1.0,1,0.0,1.0,0.0,0,6,2005963,"[334516, 334447, 334110, 334416, 334070, 334404]",16,3766054,235321,235483,5.567636907066742e-09
multilingual-e5-base,SciFact,11,0,40,16,6,1,576,768,192,576,5.003991500008851,0.3069,0.022,18.9601,11.2456,4.2282,0.041,316.5172,11.6785,5.2628,13.3605,381.9118,50.55017547229661,41.89448977486425,243.6640625,252.18359375,252.18359375,8.51953125,332.640625,332.640625,1.8537064530171898e-06,1.6756170010013934e-06,1.6740330400291659e-06,1.8390856136883681e-06,2.6125311716092776e-05,3.399282997518256e-05,0,1.0,1,0.0,1.0,0.0,0,6,2005868,"[334473, 334228, 334274, 334393, 334171, 334329]",16,3765743,235286,235428,5.567636907066742e-09
multilingual-e5-base,SciFact,11,2,40,16,6,4,2304,768,192,576,5.003991500008851,0.3077,0.0343,5.9172,4.8102,1.3307,0.0657,318.4034,12.0805,10.1342,8.878,362.3039,50.25071968452598,44.1618210568531,243.6640625,249.29296875,249.953125,6.2890625,332.640625,332.640625,1.848411639471248e-06,1.4849305229672792e-06,1.4557804737481625e-06,1.842314949695306e-06,2.2553207798531097e-05,3.226545796808828e-05,0,1.0,1,0.0,1.0,0.0,0,2,668600,"[334323, 334277]",16,3765644,235319,235423,5.567636907066742e-09
multilingual-e5-base,SciFact,11,3,40,16,6,4,2304,768,192,576,5.003991500008851,0.3247,0.0424,7.121,4.2015,2.0632,0.0996,345.7033,12.4272,6.9261,9.0796,388.2927,46.28246244684387,41.206028338930906,242.5546875,249.30078125,249.8984375,7.34375,332.640625,332.640625,1.8504485676529292e-06,1.305815975961902e-06,1.2639697639480092e-06,1.8096292634932342e-06,1.94305296001018e-05,2.694438634722362e-05,0,1.0,1,0.0,1.0,0.0,0,2,668667,"[334239, 334428]",16,3765655,235312,235411,5.567636907066742e-09
multilingual-e5-base,SciFact,11,1,40,16,6,2,1152,768,192,576,5.003991500008851,0.3288,0.0188,12.2706,8.4065,2.3068,0.0539,307.9617,10.9818,5.9306,8.3704,356.9161,51.95451252542118,44.828462487402504,242.55859375,249.4375,249.86328125,7.3046875,332.640625,332.640625,8.120269911343625e-07,5.568741085787254e-07,5.279694790111256e-07,8.018393674105728e-07,8.24509463523528e-06,1.3784431828147658e-05,0,1.0,1,0.0,1.0,0.0,0,3,1003183,"[334184, 334514, 334485]",16,3766023,235315,235427,5.567636907066742e-09
multilingual-e5-base,SciFact,11,1,40,16,6,4,2304,768,192,576,5.003991500008851,0.4162,0.0723,6.9266,3.8757,2.3985,0.1031,321.929,12.2419,5.1022,11.2582,364.6227,49.70039977759072,43.88097614328455,242.77734375,250.09375,250.09375,7.31640625,332.640625,332.640625,1.6607234960414052e-06,1.3180125237602103e-06,1.2968012916159816e-06,1.6570482635480666e-06,1.9972367899055117e-05,2.648558174834639e-05,0,1.0,1,0.0,1.0,0.0,0,2,668531,"[334083, 334448]",16,3765722,235288,235439,5.567636907066742e-09
multilingual-e5-base,SciFact,11,3,40,16,6,1,576,768,192,576,5.003991500008851,0.3254,0.0212,22.2882,11.0224,4.2816,0.0377,278.8729,11.5486,5.233,8.237,342.1555,57.373807207512804,46.76236389594789,243.671875,252.234375,252.234375,8.5625,332.640625,332.640625,2.010232469512596e-06,1.6681933874622481e-06,1.663745572464282e-06,1.9798984131229324e-06,2.582776173518144e-05,3.263783430015123e-05,0,1.0,1,0.0,1.0,0.0,0,6,2004648,"[333373, 334174, 334194, 334197, 334389, 334321]",16,3765612,235275,235417,5.567636907066742e-09
multilingual-e5-base,SciFact,11,4,40,16,6,2,1152,768,192,576,5.003991500008851,0.6363,0.0293,16.4868,6.2419,1.7584,0.0494,292.9598,11.1042,7.3113,8.5279,345.4022,54.615001785227875,46.32280859820812,243.00390625,249.44140625,249.86328125,6.859375,332.640625,332.640625,7.912687973662957e-07,4.897152953600776e-07,4.596396980184776e-07,7.748156964023506e-07,7.073374970110561e-06,1.2955352291554372e-05,0,1.0,1,0.0,1.0,0.0,0,3,1002905,"[334321, 334210, 334374]",16,3765701,235309,235399,5.567636907066742e-09
multilingual-e5-base,SciFact,11,3,40,64,19,1,576,768,192,576,15.04464380000718,0.8959,0.0496,61.6906,42.7619,9.99,0.0923,1029.9097,46.2007,28.4921,39.2554,1259.7358,62.14137025799447,50.804303569049964,260.96875,284.984375,284.984375,24.015625,332.640625,332.640625,2.0060934294852117e-06,1.6746262409752487e-06,1.6706670319706764e-06,1.9407764926959722e-06,3.3110691379448206e-05,5.323543523404239e-05,0,1.0,1,0.0,1.0,0.0,0,19,6350401,"[334134, 334308, 334421, 334394, 334188, 334302, 333838, 334354, 334173, 334286, 334085, 334249, 334006, 334403, 334177, 334218, 334296, 334156, 334413]",64,15062995,235264,235452,9.805423598074903e-09
multilingual-e5-base,SciFact,11,4,40,64,19,4,2304,768,192,576,15.04464380000718,0.9423,0.0643,15.543,13.0843,2.657,0.1862,1428.2348,51.6647,19.1606,35.4594,1567.3668,44.8105591601605,40.832815904994284,260.79296875,281.28515625,281.28515625,20.4921875,332.640625,332.640625,2.06588973986066e-06,1.3754932691317994e-06,1.3526268464302145e-06,1.965512419557502e-06,2.673247366035586e-05,4.8688278622693424e-05,0,1.0,1,0.0,1.0,0.0,0,5,1671230,"[334103, 334276, 334253, 334339, 334259]",64,15062901,235230,235455,9.805423598074903e-09
multilingual-e5-base,SciFact,11,1,40,64,19,2,1152,768,192,576,15.04464380000718,0.9197,0.0354,32.6097,18.5435,7.1423,0.1271,1270.8683,55.1702,23.8779,47.0494,1456.7528,50.359270114771135,43.93332897661154,260.12109375,281.80859375,281.80859375,21.6875,332.640625,332.640625,9.153796365832245e-07,5.178538140542705e-07,4.78963890354297e-07,8.836870434664883e-07,9.66098282247771e-06,2.191432266912154e-05,0,1.0,1,0.0,1.0,0.0,0,10,3342650,"[334487, 334385, 334505, 334449, 334213, 334150, 334217, 334089, 334283, 333872]",64,15063358,235279,235484,9.805423598074903e-09
multilingual-e5-base,SciFact,11,1,40,64,19,1,576,768,192,576,15.04464380000718,1.7795,0.0674,61.9237,40.016,9.9335,0.0894,1173.2501,55.816,22.9062,43.4038,1409.6316,54.549324138135596,45.401933384580765,260.1484375,284.98046875,284.98046875,24.83203125,332.640625,332.640625,1.9406143255337738e-06,1.677955730845671e-06,1.6729391280293372e-06,1.9095909382165625e-06,3.324692067932824e-05,5.537455576622467e-05,0,1.0,1,0.0,1.0,0.0,0,19,6352069,"[334211, 334389, 334159, 334447, 334372, 334511, 333916, 334474, 334418, 334282, 334198, 334422, 334344, 334340, 334509, 334325, 334273, 334230, 334249]",64,15062822,235216,235462,9.805423598074903e-09
multilingual-e5-base,SciFact,11,1,40,64,19,4,2304,768,192,576,15.04464380000718,0.9061,0.0627,25.3715,10.8643,3.3772,0.1727,1395.3228,47.8441,19.9118,34.6238,1538.8322,45.86752255463754,41.589979726184566,260.82421875,281.41796875,281.41796875,20.59375,332.640625,332.640625,1.816065572424197e-06,1.316234864791958e-06,1.2972395631499008e-06,1.7390682049591569e-06,2.5754890397844825e-05,4.2883353583923014e-05,0,1.0,1,0.0,1.0,0.0,0,5,1671730,"[334385, 334464, 334369, 334508, 334004]",64,15063321,235290,235491,9.805423598074903e-09
multilingual-e5-base,SciFact,11,2,40,64,19,2,1152,768,192,576,15.04464380000718,0.9172,0.0354,29.1373,17.8442,5.8636,0.1098,1266.3489,49.1862,19.3645,33.074,1422.2602,50.53899442720723,44.998798391461705,259.92578125,281.78125,281.78125,21.85546875,332.640625,332.640625,9.327247620441459e-07,5.22751410024341e-07,4.790646628433375e-07,8.61050600082999e-07,9.368827210004895e-06,1.9720903471337417e-05,0,1.0,1,0.0,1.0,0.0,0,10,3341801,"[334178, 334070, 334458, 334106, 334340, 334369, 333879, 333874, 334188, 334339]",64,15062911,235261,235436,9.805423598074903e-09
multilingual-e5-base,SciFact,11,0,40,64,19,4,2304,768,192,576,15.04464380000718,0.9427,0.0775,18.2459,11.2746,3.1667,0.179,1395.4139,45.2748,19.3615,33.3804,1527.702,45.86452808016317,41.89298698306345,261.19921875,280.6640625,280.6640625,19.46484375,332.640625,332.640625,2.133308926004218e-06,1.3832919661277855e-06,1.3473809561673948e-06,2.092929237945337e-06,2.6747278014433035e-05,5.20679750138907e-05,0,1.0,1,0.0,1.0,0.0,0,5,1671467,"[334370, 334123, 334325, 334224, 334425]",64,15063550,235289,235469,9.805423598074903e-09
multilingual-e5-base,SciFact,11,0,40,64,19,2,1152,768,192,576,15.04464380000718,1.2189,0.1209,38.0992,21.854,6.5073,0.1125,1254.1946,48.9406,19.7903,41.6579,1432.8891,51.02876379789867,44.66500582634064,260.3125,281.84375,281.84375,21.53125,332.640625,332.640625,9.018135270627559e-07,4.873525711583503e-07,4.5333469959841707e-07,8.897504246264258e-07,8.978094282200168e-06,1.9610482314978382e-05,0,1.0,1,0.0,1.0,0.0,0,10,3343691,"[334134, 334367, 334375, 334480, 334297, 334380, 334430, 334332, 334371, 334525]",64,15062938,235260,235460,9.805423598074903e-09
multilingual-e5-base,SciFact,11,4,40,64,19,2,1152,768,192,576,15.04464380000718,1.1426,0.0521,43.3608,26.929,6.9984,0.2242,1293.6979,54.4077,19.5801,35.1295,1481.9437,49.470591240814414,43.18652591188181,261.48828125,281.96875,281.96875,20.48046875,332.640625,332.640625,9.453295051163602e-07,5.206537773459106e-07,4.869790055461276e-07,8.78164064299462e-07,9.70236753536721e-06,2.5999022361349046e-05,0,1.0,1,0.0,1.0,0.0,0,10,3342974,"[334279, 334433, 334365, 334442, 334138, 334438, 334268, 333953, 334179, 334479]",64,15062414,235254,235438,9.805423598074903e-09
